date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:38	118296/118296	---M--	200	added ('OK')	image/jpeg	etag:%221ce18-5b61f0c9974e9%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/10.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/10.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:38	162007/162007	---M--	200	added ('OK')	image/jpeg	etag:%22278d7-5b61f0d1c125b%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/11.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/11.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:39	128828/128828	---M--	200	added ('OK')	image/jpeg	etag:%221f73c-5b61f0d9b352e%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/01-3.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/01-3.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:39	88784/88784	---M--	200	added ('OK')	image/jpeg	etag:%2215ad0-5b621351959d8%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/02-3.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/02-3.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:40	97263/97263	---M--	200	added ('OK')	image/jpeg	etag:%2217bef-5b62135955037%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/03-3.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/03-3.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:40	95677/95677	---M--	200	added ('OK')	image/jpeg	etag:%22175bd-5b621360966f6%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/04-3.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/04-3.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:41	92929/92929	---M--	200	added ('OK')	image/jpeg	etag:%2216b01-5b621367c6476%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/01-4.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/01-4.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:42	118306/118306	---M--	200	added ('OK')	image/jpeg	etag:%221ce22-5b62fefe92dab%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/12.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/12.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:43	139757/139757	---M--	200	added ('OK')	image/jpeg	etag:%22221ed-5b62ff07b3c40%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/13.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/13.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:44	140772/140772	---M--	200	added ('OK')	image/jpeg	etag:%22225e4-5b62ff11dd533%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/14.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/14.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:45	145898/145898	---M--	200	added ('OK')	image/jpeg	etag:%22239ea-5b62ff19a96aa%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/15.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/15.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:45	139464/139464	---M--	200	added ('OK')	image/jpeg	etag:%22220c8-5b62ff20dc301%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/16.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/16.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:45	145066/145066	---M--	200	added ('OK')	image/jpeg	etag:%22236aa-5b62ff2ab79f5%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/17.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/17.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:46	157409/157409	---M--	200	added ('OK')	image/jpeg	etag:%22266e1-5b62ff3400929%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/18.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/18.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:46	109230/109230	---M--	200	added ('OK')	image/jpeg	etag:%221aaae-5b62ff3ca47bf%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/01-6.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/01-6.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:47	100177/100177	---M--	200	added ('OK')	image/jpeg	etag:%2218751-5b62ff43cf716%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/02-5.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/02-5.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:47	129317/129317	---M--	200	added ('OK')	image/jpeg	etag:%221f925-5b62ff4da216a%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/03-5.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/03-5.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:48	150280/150280	---M--	200	added ('OK')	image/jpeg	etag:%2224b08-5b62ff563f2a0%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/04-5.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/04-5.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:49	70593/70593	---M--	200	added ('OK')	image/jpeg	etag:%22113c1-5b62ff5e046b6%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/05-4.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/05-4.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:50	110264/110264	---M--	200	added ('OK')	image/jpeg	etag:%221aeb8-5b62ff65e8ecd%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/06-3.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/06-3.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:51	124430/124430	---M--	200	added ('OK')	image/jpeg	etag:%221e60e-5b62ff6da46a3%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/07-2.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/07-2.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:52	147737/147737	---M--	200	added ('OK')	image/jpeg	etag:%2224119-5b62ff758021a%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/08-2.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/08-2.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:52	98019/98019	---M--	200	added ('OK')	image/jpeg	etag:%2217ee3-5b62ff7cf1671%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/09-3.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/09-3.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:53	158858/158858	---M--	200	added ('OK')	image/jpeg	etag:%2226c8a-5b62ff84a0328%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/10-2.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/10-2.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:53	127316/127316	---M--	200	added ('OK')	image/jpeg	etag:%221f154-5b62ff8bf043f%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/11-2.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/11-2.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:53	525143/525143	---M--	200	added ('OK')	image/jpeg	etag:%2280357-5b6228a68c25a%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/02-4-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/02-4-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:53	466801/466801	---M--	200	added ('OK')	image/jpeg	etag:%2271f71-5b6228b75bd89%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/03-4-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/03-4-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:54	584531/584531	---M--	200	added ('OK')	image/jpeg	etag:%228eb53-5b6228c4f73c3%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/04-4-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/04-4-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:54	556980/556980	---M--	200	added ('OK')	image/jpeg	etag:%2287fb4-5b6228d1a457f%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/05-3-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/05-3-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:30:55	474259/474259	---M--	200	added ('OK')	image/jpeg	etag:%2273c93-5b6228de843bb%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/06-2-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/06-2-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:00	704053/704053	---M--	200	added ('OK')	image/jpeg	etag:%22abe35-5b6228eb5f3d8%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/07-1-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/07-1-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:03	611085/611085	---M--	200	added ('OK')	image/jpeg	etag:%229530d-5b6228f933452%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/08-1-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/08-1-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:03	491224/491224	---M--	200	added ('OK')	image/jpeg	etag:%2277ed8-5b62290591471%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/09-1-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/09-1-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:04	459974/459974	---M--	200	added ('OK')	image/jpeg	etag:%22704c6-5b622911d0091%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/10-1-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/10-1-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:06	578740/578740	---M--	200	added ('OK')	image/jpeg	etag:%228d4b4-5b62291e65b50%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/11-1-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/11-1-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:09	49568/49568	---M--	200	added ('OK')	image/jpeg	etag:%22c1a0-5b62042d29ad4%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612655785.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612655785.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:09	638606/638606	---M--	200	added ('OK')	image/jpeg	etag:%229be8e-5b62292bf178c%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/01-5-scaled.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/01-5-scaled.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:10	57166/57166	---M--	200	added ('OK')	image/jpeg	etag:%22df4e-5b620433eb2b4%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612659303.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612659303.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:11	67629/67629	---M--	200	added ('OK')	image/jpeg	etag:%221082d-5b620439e85f4%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612662585.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612662585.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:11	63294/63294	---M--	200	added ('OK')	image/jpeg	etag:%22f73e-5b62043fe1ab3%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612665922.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612665922.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:11	54934/54934	---M--	200	added ('OK')	image/jpeg	etag:%22d696-5b620447a5f33%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612668605.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612668605.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:11	85755/85755	---M--	200	added ('OK')	image/jpeg	etag:%2214efb-5b62044f61712%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612671446.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612671446.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:11	62155/62155	---M--	200	added ('OK')	image/jpeg	etag:%22f2cb-5b6204559c2b2%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612675073.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612675073.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:12	67362/67362	---M--	200	added ('OK')	image/jpeg	etag:%2210722-5b620a7ef1bef%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612886817.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612886817.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:12	60941/60941	---M--	200	added ('OK')	image/jpeg	etag:%22ee0d-5b620a85b241c%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612889983.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612889983.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:12	81584/81584	---M--	200	added ('OK')	image/jpeg	etag:%2213eb0-5b620a8c353ea%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612898564.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612898564.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:12	60501/60501	---M--	200	added ('OK')	image/jpeg	etag:%22ec55-5b620a9322ad6%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612902052.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612902052.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:13	62368/62368	---M--	200	added ('OK')	image/jpeg	etag:%22f3a0-5b620cc089ab2%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612991347.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612991347.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:13	71312/71312	---M--	200	added ('OK')	image/jpeg	etag:%2211690-5b620cc841402%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612994106.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612994106.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:13	71431/71431	---M--	200	added ('OK')	image/jpeg	etag:%2211707-5b620ccf6e293%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612997670.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607612997670.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:14	74981/74981	---M--	200	added ('OK')	image/jpeg	etag:%22124e5-5b620cd6d4b04%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613000864.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613000864.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:14	74293/74293	---M--	200	added ('OK')	image/jpeg	etag:%2212235-5b620cde950f4%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613183298.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613183298.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:14	73502/73502	---M--	200	added ('OK')	image/jpeg	etag:%2211f1e-5b620ce68b244%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613187659.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613187659.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:14	62513/62513	---M--	200	added ('OK')	image/jpeg	etag:%22f431-5b620cede6ed5%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613168997.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613168997.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:14	59720/59720	---M--	200	added ('OK')	image/jpeg	etag:%22e948-5b620cf4f7847%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613173938.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613173938.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:14	63033/63033	---M--	200	added ('OK')	image/jpeg	etag:%22f639-5b620cfbeacf9%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613178892.jpg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/12/FB_IMG_1607613178892.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:15	135570/135570	---M--	200	added ('OK')	image/jpeg	etag:%2221192-5b4cd4faf9962%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-1.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-1.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:15	141971/141971	---M--	200	added ('OK')	image/jpeg	etag:%2222a93-5b4cd50189485%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-2.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-2.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:15	107843/107843	---M--	200	added ('OK')	image/jpeg	etag:%221a543-5b4cd508b922b%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-4.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-4.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:15	142352/142352	---M--	200	added ('OK')	image/jpeg	etag:%2222c10-5b4cd50fb828e%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-5.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-5.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:16	128198/128198	---M--	200	added ('OK')	image/jpeg	etag:%221f4c6-5b4cd516d95d2%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-6.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-6.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:17	145127/145127	---M--	200	added ('OK')	image/jpeg	etag:%22236e7-5b4cd51e054f5%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-7.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-7.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:18	109454/109454	---M--	200	added ('OK')	image/jpeg	etag:%221ab8e-5b4cd5257985a%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-8.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-8.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:19	127481/127481	---M--	200	added ('OK')	image/jpeg	etag:%221f1f9-5b4cd52c23959%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-9.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-9.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
11:31:20	129671/129671	---M--	200	added ('OK')	image/jpeg	etag:%221fa87-5b4cd5335563b%22	https://www.arssenasa.gob.do/wp-content/uploads/2020/11/1-10.jpeg	G:/FORENSIC/CLONADOR%20WEB/SENAAA/pruebasenasa/www.arssenasa.gob.do/wp-content/uploads/2020/11/1-10.jpg	(from https://www.arssenasa.gob.do/index.php/regimen-subsidiado/jornadas-de-afiliacion/)
